Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales
2018-04-01,2018-04-03,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish On Steel, Black",482.664
2018-04-01,2018-04-03,First Class,Corporate,San Francisco,California,West,Technology,Machines,Cubify Cubex 3D Printer Double Head Print,500.558
2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1939,37.94
2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8 X 11, Dark Blue",18.288
2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Technology,Machines,Cisco Desktop Collaboration Experience Dx650 Ip Video Phone,385.8
2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,"Belkin 19 Vented Equipment Shelf, Black",102.96
2018-06-11,2018-06-13,Second Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,Osullivan 3-Shelf Heavy-Duty Bookcases,174.42
2017-09-30,2017-10-03,First Class,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,"Pressboard Covers With Storage Hooks, 9 1/2 X 11, Light Blue",1.964
2015-12-13,2015-12-17,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave Ds  Wall Clock,94.428
2018-11-11,2018-11-16,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips In Organizer Box, 800/Box",45.92
2016-01-05,2016-01-10,Standard Class,Home Office,Seattle,Washington,West,Furniture,Chairs,Global Deluxe Steno Chair,61.584
2017-03-24,2017-03-26,First Class,Corporate,Richmond,Indiana,Central,Office Supplies,Paper,"Ink Jet Note And Greeting Cards, 8-1/2 X 5-1/2 Card Size",22.48
2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Furnishings,"Deflect-O Rollamat Studded, Beveled Mat For Medium Pile Carpeting",332.028
2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,"Cardinal Holdit! Binder Insert Strips,Extra Strips",11.394
2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1975,15.552
2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1966,31.104
2018-07-05,2018-07-10,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,Tuf-Vin Binders,6.316
2015-09-21,2015-09-24,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"While You Were Out Pads, 50 Per Pad, 4 X 5 1/4, Green Cycle",11.352
2015-09-21,2015-09-24,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Staple-On Labels,20.808
2017-07-23,2017-07-27,Standard Class,Home Office,Rockford,Illinois,Central,Office Supplies,Binders,"Gbc Laser Imprintable Binding System Covers, Desert Sand",11.416
2018-08-29,2018-09-03,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 323,9.408
2018-03-26,2018-03-28,First Class,Home Office,Seattle,Washington,West,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack For 1606",19.83
2018-12-29,2019-01-04,Standard Class,Corporate,Grand Rapids,Michigan,Central,Office Supplies,Paper,Xerox 1915,209.7
2015-09-20,2015-09-26,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,Staple Holder,43.92
2015-09-20,2015-09-26,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,Ibico Plastic And Wire Spiral Binding Combs,20.232
2017-04-04,2017-04-05,First Class,Home Office,Springfield,Virginia,South,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,149.97
2017-04-04,2017-04-05,First Class,Home Office,Springfield,Virginia,South,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 X 5 Forms Per Page, 600 Sets Per Book",27.81
2015-03-26,2015-03-30,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,66.3
2018-11-28,2018-12-04,Standard Class,Home Office,Baltimore,Maryland,East,Office Supplies,Art,Bic Brite Liner Grip Highlighters,1.64
2018-11-28,2018-12-04,Standard Class,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp With Clamp-Mount Base,500.558
2018-11-28,2018-12-04,Standard Class,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9
2017-12-01,2017-12-05,Second Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,"Xtralife Clearvue Slant-D Ring Binder, White, 3",88.08
2017-12-01,2017-12-05,Second Class,Consumer,Fairfield,Connecticut,East,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,500.558
2015-09-19,2015-09-19,Same Day,Corporate,New York City,New York,East,Furniture,Chairs,Hon Olson Stacker Stools,500.558
2016-10-23,2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,Mediabridge Sport Armband Iphone 5S,55.944
2016-10-23,2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Office Supplies,Art,Sanford Liquid Accent Highlighters,10.688
2016-10-23,2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,"Skilcraft Telephone Shoulder Rest, 2 X 6.5 X 2.5, Black",11.824
2018-10-13,2018-10-16,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Paper,Easy-Staple Paper,63.312
2018-10-13,2018-10-16,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Binders,Gbc Velobinder Electric Binding Machine,96.784
2018-10-13,2018-10-16,First Class,Consumer,Freeport,Illinois,Central,Furniture,Furnishings,Dax Clear Box Frame,10.476
2016-09-04,2016-09-09,Standard Class,Corporate,Medford,Oregon,West,Office Supplies,Binders,"Acco Flexible Accohide Square Ring Data Binder, Dark Blue, 11 1/2 X 14 7/8",9.762
2017-03-14,2017-03-16,First Class,Corporate,Seattle,Washington,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784
2018-10-28,2018-11-02,Second Class,Corporate,New York City,New York,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes With String And Button Closure, 10 X 13",47.98
2018-10-15,2018-10-19,Second Class,Corporate,Fairfield,Connecticut,East,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels For Typewriters By Universal,13.05
2018-08-07,2018-08-11,Standard Class,Consumer,Moorhead,Minnesota,Central,Technology,Accessories,Memorex Micro Travel Drive 16 Gb,63.96
2018-09-21,2018-09-25,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Appliances,Apc 7 Outlet Network Surgearrest Surge Protector,80.48
2018-11-03,2018-11-08,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Mead 1St Gear 2 Zipper Binder, Asst. Colors",11.673
2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Furniture,Tables,Laminate Occasional Tables,500.558
2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,Storex Dura Pro Binders,3.564
2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Furniture,Bookcases,Osullivan Plantations 2-Door Library In Landvery Oak,500.558
2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,Premium Transparent Presentation Covers By Gbc,12.588
2017-11-05,2017-11-09,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96
2018-06-25,2018-06-29,Second Class,Consumer,Seattle,Washington,West,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",500.558
2016-11-26,2016-11-30,Standard Class,Corporate,Jackson,Tennessee,South,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave Ds  Wall Clock,500.558
2017-11-24,2017-11-27,Second Class,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,207.76
2018-07-21,2018-07-21,Same Day,Consumer,Murray,Utah,West,Technology,Phones,Payanywhere Card Reader,71.928
2018-07-21,2018-07-21,Same Day,Consumer,Murray,Utah,West,Office Supplies,Art,"Boston Ranger #55 Pencil Sharpener, Black",25.99
2016-10-23,2016-10-28,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,Avery Non-Stick Binders,3.592
2016-07-09,2016-07-13,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632
2018-08-18,2018-08-22,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1
2017-04-16,2017-04-20,Standard Class,Corporate,Lakewood,New Jersey,East,Technology,Machines,"3D Systems Cube Printer, 2Nd Generation, Magenta",500.558
2017-04-16,2017-04-20,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,Stacking Trays By Oic,9.96
2017-04-16,2017-04-20,Standard Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3
2015-11-14,2015-11-18,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,"Adams Write N Stick Phone Message Book, 11 X 5 1/4, 200 Messages",11.36
2015-11-14,2015-11-18,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.264
2015-12-20,2015-12-23,First Class,Consumer,Indianapolis,Indiana,Central,Office Supplies,Labels,Avery 487,3.69
2015-12-20,2015-12-23,First Class,Consumer,Indianapolis,Indiana,Central,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,500.558
2016-11-21,2016-11-26,Second Class,Corporate,Port Arthur,Texas,Central,Furniture,Bookcases,Osullivan Manor Hill 2-Door Library In Brianna Oak,246.1328
2016-11-21,2016-11-26,Second Class,Corporate,Port Arthur,Texas,Central,Office Supplies,Labels,Self-Adhesive Address Labels For Typewriters By Universal,11.696
2016-11-21,2016-11-26,Second Class,Corporate,Port Arthur,Texas,Central,Technology,Copiers,Sharp 1540Cs Digital Laser Copier,439.992
2018-12-28,2019-01-03,Standard Class,Home Office,Nashville,Tennessee,South,Office Supplies,Storage,Carina Double Wide Media Storage Towers In Natural & Black,64.784
2016-05-17,2016-05-21,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,Gbc Twin Loop Wire Binding Elements,33.28
2016-05-17,2016-05-21,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Things To Do Today Pad,14.088
2018-12-09,2018-12-13,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 314,11.16
2018-12-09,2018-12-13,Second Class,Home Office,Los Angeles,California,West,Furniture,Tables,Bevis 36 X 72 Conference Tables,500.558
2018-12-09,2018-12-13,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,Harmony Air Purifier,189.0
2018-03-10,2018-03-16,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982
2018-10-22,2018-10-27,Standard Class,Corporate,Redmond,Oregon,West,Furniture,Tables,Ki Conference Tables,177.225
2018-07-03,2018-07-10,Standard Class,Consumer,Citrus Heights,California,West,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Brentwood Wall Clock,129.39
2018-09-04,2018-09-10,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32
2018-08-23,2018-08-26,Second Class,Consumer,Tallahassee,Florida,South,Technology,Phones,Samsung Galaxy Mega 6.3,500.558
2018-08-23,2018-08-26,Second Class,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,"Ibm Multi-Purpose Copy Paper, 8 1/2 X 11, Case",49.568
2018-08-23,2018-08-26,Second Class,Consumer,Tallahassee,Florida,South,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector W/O Phone/Fax/Modem Protection,161.376
2018-08-23,2018-08-26,Second Class,Consumer,Tallahassee,Florida,South,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784
2018-08-23,2018-08-26,Second Class,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6 X 9",8.72
2015-08-22,2015-08-25,Second Class,Home Office,Lakewood,Ohio,East,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912
2017-10-04,2017-10-04,Same Day,Consumer,The Colony,Texas,Central,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752
2015-10-26,2015-10-30,Second Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92
2015-10-26,2015-10-30,Second Class,Consumer,Seattle,Washington,West,Technology,Phones,Vtech Cs6719,383.96
2017-06-28,2017-06-28,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,Recycled Pressboard Report Cover With Reinforced Top Hinge,7.752
2017-06-28,2017-06-28,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,Gbc Premium Transparent Covers With Diagonal Lined Pattern,33.568
2015-11-04,2015-11-11,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Polycom Soundpoint Pro Se-225 Corded Phone,500.558
2015-11-04,2015-11-11,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",500.558
2015-11-04,2015-11-11,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Cardinal Easyopen D-Ring Binders,21.936
2015-11-04,2015-11-11,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 2000,19.44
2015-11-04,2015-11-11,Standard Class,Consumer,Los Angeles,California,West,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968
2015-09-08,2015-09-12,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Appliances,Black & Decker Filter For Double Action Dustbuster Cordless Vac Bldv7210,16.78
2016-06-25,2016-07-01,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Staples In Misc. Colors,20.96
2016-06-25,2016-07-01,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,"Gbc Velobind Prepunched Cover Sets, Regency Series",88.752
2016-06-25,2016-07-01,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23
2016-07-26,2016-08-02,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Envelopes,Airmail Envelopes,167.86
2018-12-07,2018-12-11,Standard Class,Consumer,Richmond,Virginia,South,Furniture,Furnishings,Dax Wood Document Frame.,82.38
2015-12-29,2016-01-03,Second Class,Consumer,Albuquerque,New Mexico,West,Technology,Phones,Mediabridge Sport Armband Iphone 5S,23.976
2015-12-29,2016-01-03,Second Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,Fellowes Bases And Tops For Staxonsteel/High-Stak Systems,33.29
2016-02-14,2016-02-19,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Binders,Gbc Standard Therm-A-Bind Covers,14.952
2016-02-14,2016-02-19,Standard Class,Consumer,Akron,Ohio,East,Technology,Phones,Google Nexus 5,323.982
2016-02-14,2016-02-19,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Binders,Acco Hanging Data Binders,2.286
2016-02-14,2016-02-19,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Art,Newell 315,14.352
2016-02-14,2016-02-19,Standard Class,Consumer,Akron,Ohio,East,Technology,Accessories,Belkin F8E887 Usb Wired Ergonomic Keyboard,71.976
2017-01-25,2017-01-27,First Class,Corporate,Plainfield,New Jersey,East,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21
2017-01-25,2017-01-27,First Class,Corporate,Plainfield,New Jersey,East,Office Supplies,Paper,"Telephone Message Books With Fax/Mobile Section, 4 1/4 X 6",18.0
2018-04-01,2018-04-07,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 X 5 Forms Per Page, 200 Sets Per Book",42.93
2018-10-03,2018-10-09,Standard Class,Consumer,Hialeah,Florida,South,Office Supplies,Paper,Xerox 208,15.552
2018-10-03,2018-10-09,Standard Class,Consumer,Hialeah,Florida,South,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92
2018-09-01,2018-09-06,Standard Class,Consumer,Redmond,Washington,West,Technology,Accessories,Logitech Ls21 Speaker System - Pc Multimedia - 2.1-Ch - Wired,19.99
2018-09-01,2018-09-06,Standard Class,Consumer,Redmond,Washington,West,Office Supplies,Binders,Avery Metallic Poly Binders,22.92
2016-12-21,2016-12-27,Standard Class,Consumer,Daytona Beach,Florida,South,Technology,Accessories,Memorex Micro Travel Drive 4 Gb,50.88
2016-12-21,2016-12-27,Standard Class,Consumer,Daytona Beach,Florida,South,Office Supplies,Envelopes,"Recycled Interoffice Envelopes With Re-Use-A-Seal Closure, 10 X 13",27.312
2016-12-20,2016-12-24,Standard Class,Consumer,Bullhead City,Arizona,West,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92
2016-12-20,2016-12-24,Standard Class,Consumer,Bullhead City,Arizona,West,Furniture,Furnishings,Nu-Dell Float Frame 11 X 14 1/2,14.368
2016-11-27,2016-12-01,Standard Class,Home Office,Los Angeles,California,West,Technology,Accessories,Sony 64Gb Class 10 Micro Sdhc R40 Memory Card,107.97
2016-11-27,2016-12-01,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82
2018-08-27,2018-09-01,Standard Class,Consumer,Franklin,Tennessee,South,Office Supplies,Paper,Xerox 217,5.184
2015-03-22,2015-03-22,Same Day,Consumer,Portage,Indiana,Central,Office Supplies,Art,"Avery Hi-Liter Everbold Pen Style Fluorescent Highlighters, 4/Pack",16.28
2018-12-17,2018-12-21,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,500.558
2018-03-19,2018-03-22,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1",19.824
2018-03-19,2018-03-22,First Class,Consumer,San Francisco,California,West,Technology,Phones,Jawbone Mini Jambox Wireless Bluetooth Speaker,500.558
2018-03-19,2018-03-22,First Class,Consumer,San Francisco,California,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54
2018-03-19,2018-03-22,First Class,Consumer,San Francisco,California,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96
